-5.26500000e-006,1.966936
-5.26400000e-006,2.408993
-5.26300000e-006,2.832038
-5.26200000e-006,3.233220
-5.26100000e-006,3.609945
-5.26000000e-006,3.959673
-5.25900000e-006,4.279872
-5.25800000e-006,4.568062
-5.25700000e-006,4.822229
-5.25600000e-006,5.040830
-5.25500000e-006,5.222326
-5.25400000e-006,5.365446
-5.25300000e-006,5.469277
-5.25200000e-006,5.533182
-5.25100000e-006,5.556883
-5.25000000e-006,5.540301
-5.24900000e-006,5.483638
-5.24800000e-006,5.387445
-5.24700000e-006,5.252535
-5.24600000e-006,5.079969
-5.24500000e-006,4.871198
-5.24400000e-006,4.628028
-5.24300000e-006,4.352293
-5.24200000e-006,4.045920
-5.24100000e-006,3.711222
-5.24000000e-006,3.350707
-5.23900000e-006,2.966896
-5.23800000e-006,2.562609
-5.23700000e-006,2.140926
-5.23600000e-006,1.704987
-5.23500000e-006,1.258037
-5.23400000e-006,0.803391
-5.23300000e-006,0.344245
-5.23200000e-006,-0.116267
-5.23100000e-006,-0.574798
-5.23000000e-006,-1.028066
-5.22900000e-006,-1.472888
-5.22800000e-006,-1.905979
-5.22700000e-006,-2.324077
-5.22600000e-006,-2.724061
-5.22500000e-006,-3.102979
-5.22400000e-006,-3.458002
-5.22300000e-006,-3.786528
-5.22200000e-006,-4.086058
-5.22100000e-006,-4.354300
-5.22000000e-006,-4.589574
-5.21900000e-006,-4.790487
-5.21800000e-006,-4.955565
-5.21700000e-006,-5.083520
-5.21600000e-006,-5.173495
-5.21500000e-006,-5.224979
-5.21400000e-006,-5.237579
-5.21300000e-006,-5.211030
-5.21200000e-006,-5.145516
-5.21100000e-006,-5.041723
-5.21000000e-006,-4.900736
-5.20900000e-006,-4.723780
-5.20800000e-006,-4.511993
-5.20700000e-006,-4.266815
-5.20600000e-006,-3.990270
-5.20500000e-006,-3.684606
-5.20400000e-006,-3.352119
-5.20300000e-006,-2.995214
-5.20200000e-006,-2.616457
-5.20100000e-006,-2.218625
-5.20000000e-006,-1.804593
-5.19900000e-006,-1.377379
-5.19800000e-006,-0.940187
-5.19700000e-006,-0.496281
-5.19600000e-006,-0.048957
-5.19500000e-006,0.398500
-5.19400000e-006,0.842843
-5.19300000e-006,1.280974
-5.19200000e-006,1.709739
-5.19100000e-006,2.125740
-5.19000000e-006,2.525857
-5.18900000e-006,2.907341
-5.18800000e-006,3.267362
-5.18700000e-006,3.603212
-5.18600000e-006,3.912562
-5.18500000e-006,4.193240
-5.18400000e-006,4.443105
-5.18300000e-006,4.660157
-5.18200000e-006,4.842792
-5.18100000e-006,4.989804
-5.18000000e-006,5.100305
-5.17900000e-006,5.173653
-5.17800000e-006,5.209150
-5.17700000e-006,5.206305
-5.17600000e-006,5.165144
-5.17500000e-006,5.086036
-5.17400000e-006,4.969604
-5.17300000e-006,4.816716
-5.17200000e-006,4.628400
-5.17100000e-006,4.405913
-5.17000000e-006,4.150957
-5.16900000e-006,3.865410
-5.16800000e-006,3.551159
-5.16700000e-006,3.210398
-5.16600000e-006,2.845671
-5.16500000e-006,2.459673
-5.16400000e-006,2.055148
-5.16300000e-006,1.634791
-5.16200000e-006,1.201537
-5.16100000e-006,0.758968
-5.16000000e-006,0.310622
-5.15900000e-006,-0.140493
-5.15800000e-006,-0.591125
-5.15700000e-006,-1.037683
-5.15600000e-006,-1.476837
-5.15500000e-006,-1.905454
-5.15400000e-006,-2.320399
-5.15300000e-006,-2.718644
-5.15200000e-006,-3.097381
-5.15100000e-006,-3.453884
-5.15000000e-006,-3.785473
-5.14900000e-006,-4.089699
-5.14800000e-006,-4.364366
-5.14700000e-006,-4.607470
-5.14600000e-006,-4.817223
-5.14500000e-006,-4.991995
-5.14400000e-006,-5.130486
-5.14300000e-006,-5.231732
-5.14200000e-006,-5.294879
-5.14100000e-006,-5.319355
-5.14000000e-006,-5.304950
-5.13900000e-006,-5.251729
-5.13800000e-006,-5.160033
-5.13700000e-006,-5.030621
-5.13600000e-006,-4.864571
-5.13500000e-006,-4.663036
-5.13400000e-006,-4.427394
-5.13300000e-006,-4.159385
-5.13200000e-006,-3.861004
-5.13100000e-006,-3.534399
-5.13000000e-006,-3.182001
-5.12900000e-006,-2.806490
-5.12800000e-006,-2.410532
-5.12700000e-006,-1.996910
-5.12600000e-006,-1.568577
-5.12500000e-006,-1.128615
-5.12400000e-006,-0.680352
-5.12300000e-006,-0.227159
-5.12200000e-006,0.227741
-5.12100000e-006,0.681136
-5.12000000e-006,1.129785
-5.11900000e-006,1.570532
-5.11800000e-006,2.000183
-5.11700000e-006,2.415698
-5.11600000e-006,2.814220
-5.11500000e-006,3.192790
-5.11400000e-006,3.548555
-5.11300000e-006,3.878793
-5.11200000e-006,4.180952
-5.11100000e-006,4.452898
-5.11000000e-006,4.692771
-5.10900000e-006,4.898768
-5.10800000e-006,5.069328
-5.10700000e-006,5.203145
-5.10600000e-006,5.299181
-5.10500000e-006,5.356900
-5.10400000e-006,5.376026
-5.10300000e-006,5.356390
-5.10200000e-006,5.298171
-5.10100000e-006,5.201886
-5.10000000e-006,5.068223
-5.09900000e-006,4.897964
-5.09800000e-006,4.692217
-5.09700000e-006,4.452472
-5.09600000e-006,4.180344
-5.09500000e-006,3.877714
-5.09400000e-006,3.546858
-5.09300000e-006,3.190173
-5.09200000e-006,2.810161
-5.09100000e-006,2.409629
-5.09000000e-006,1.991573
-5.08900000e-006,1.558910
-5.08800000e-006,1.114770
-5.08700000e-006,0.662596
-5.08600000e-006,0.205713
-5.08500000e-006,-0.252620
-5.08400000e-006,-0.709088
-5.08300000e-006,-1.160432
-5.08200000e-006,-1.603408
-5.08100000e-006,-2.034746
-5.08000000e-006,-2.451344
-5.07900000e-006,-2.850144
-5.07800000e-006,-3.228165
-5.07700000e-006,-3.582695
-5.07600000e-006,-3.911154
-5.07500000e-006,-4.211278
-5.07400000e-006,-4.480899
-5.07300000e-006,-4.717901
-5.07200000e-006,-4.920561
-5.07100000e-006,-5.087397
-5.07000000e-006,-5.217260
-5.06900000e-006,-5.309411
-5.06800000e-006,-5.363209
-5.06700000e-006,-5.378210
-5.06600000e-006,-5.354399
-5.06500000e-006,-5.292098
-5.06400000e-006,-5.191653
-5.06300000e-006,-5.053524
-5.06200000e-006,-4.878670
-5.06100000e-006,-4.668442
-5.06000000e-006,-4.424478
-5.05900000e-006,-4.148677
-5.05800000e-006,-3.843102
-5.05700000e-006,-3.509880
-5.05600000e-006,-3.151271
-5.05500000e-006,-2.769944
-5.05400000e-006,-2.368856
-5.05300000e-006,-1.950900
-5.05200000e-006,-1.518969
-5.05100000e-006,-1.076310
-5.05000000e-006,-0.626389
-5.04900000e-006,-0.172390
-5.04800000e-006,0.282646
-5.04700000e-006,0.735532
-5.04600000e-006,1.183134
-5.04500000e-006,1.622397
-5.04400000e-006,2.050079
-5.04300000e-006,2.462947
-5.04200000e-006,2.858056
-5.04100000e-006,3.232530
-5.04000000e-006,3.583675
-5.03900000e-006,3.909078
-5.03800000e-006,4.206398
-5.03700000e-006,4.473317
-5.03600000e-006,4.707736
-5.03500000e-006,4.908021
-5.03400000e-006,5.072771
-5.03300000e-006,5.200678
-5.03200000e-006,5.290710
-5.03100000e-006,5.342265
-5.03000000e-006,5.355161
-5.02900000e-006,5.329322
-5.02800000e-006,5.264866
-5.02700000e-006,5.162332
-5.02600000e-006,5.022586
-5.02500000e-006,4.846573
-5.02400000e-006,4.635401
-5.02300000e-006,4.390559
-5.02200000e-006,4.113810
-5.02100000e-006,3.807171
-5.02000000e-006,3.472884
-5.01900000e-006,3.113312
-5.01800000e-006,2.730996
-5.01700000e-006,2.328699
-5.01600000e-006,1.909372
-5.01500000e-006,1.476190
-5.01400000e-006,1.032433
-5.01300000e-006,0.581220
-5.01200000e-006,0.125647
-5.01100000e-006,-0.331015
-5.01000000e-006,-0.785439
-5.00900000e-006,-1.234288
-5.00800000e-006,-1.674097
-5.00700000e-006,-2.101480
-5.00600000e-006,-2.513394
-5.00500000e-006,-2.906993
-5.00400000e-006,-3.279503
-5.00300000e-006,-3.628253
-5.00200000e-006,-3.950708
-5.00100000e-006,-4.244495
-5.00000000e-006,-4.507583
-4.99900000e-006,-4.738140
-4.99800000e-006,-4.934322
-4.99700000e-006,-5.094540
-4.99600000e-006,-5.217479
-4.99500000e-006,-5.302101
-4.99400000e-006,-5.347890
-4.99300000e-006,-5.354747
-4.99200000e-006,-5.322758
-4.99100000e-006,-5.252114
-4.99000000e-006,-5.143277
-4.98900000e-006,-4.997048
-4.98800000e-006,-4.814547
-4.98700000e-006,-4.597195
-4.98600000e-006,-4.346543
-4.98500000e-006,-4.064408
-4.98400000e-006,-3.752931
-4.98300000e-006,-3.414387
-4.98200000e-006,-3.051090
-4.98100000e-006,-2.665529
-4.98000000e-006,-2.260647
-4.97900000e-006,-1.839551
-4.97800000e-006,-1.405324
-4.97700000e-006,-0.961152
-4.97600000e-006,-0.510137
-4.97500000e-006,-0.055355
-4.97400000e-006,0.399800
-4.97300000e-006,0.851972
-4.97200000e-006,1.298034
-4.97100000e-006,1.734798
-4.97000000e-006,2.159208
-4.96900000e-006,2.568220
-4.96800000e-006,2.958833
-4.96700000e-006,3.328285
-4.96600000e-006,3.673688
-4.96500000e-006,3.992238
-4.96400000e-006,4.281629
-4.96300000e-006,4.539898
-4.96200000e-006,4.765207
-4.96100000e-006,4.955865
-4.96000000e-006,5.110586
-4.95900000e-006,5.228326
-4.95800000e-006,5.308148
-4.95700000e-006,5.349467
-4.95600000e-006,5.352050
-4.95500000e-006,5.315927
-4.95400000e-006,5.241320
-4.95300000e-006,5.128716
-4.95200000e-006,4.978938
-4.95100000e-006,4.792898
-4.95000000e-006,4.571681
-4.94900000e-006,4.316913
-4.94800000e-006,4.030640
-4.94700000e-006,3.715064
-4.94600000e-006,3.372519
-4.94500000e-006,3.005450
-4.94400000e-006,2.616469
-4.94300000e-006,2.208322
-4.94200000e-006,1.783941
-4.94100000e-006,1.346478
-4.94000000e-006,0.899261
-4.93900000e-006,0.445675
-4.93800000e-006,-0.011027
-4.93700000e-006,-0.467518
-4.93600000e-006,-0.920513
-4.93500000e-006,-1.366803
-4.93400000e-006,-1.803055
-4.93300000e-006,-2.226090
-4.93200000e-006,-2.632989
-4.93100000e-006,-3.020953
-4.93000000e-006,-3.387032
-4.92900000e-006,-3.728253
-4.92800000e-006,-4.042126
-4.92700000e-006,-4.326487
-4.92600000e-006,-4.579209
-4.92500000e-006,-4.798537
-4.92400000e-006,-4.983021
-4.92300000e-006,-5.131215
-4.92200000e-006,-5.242019
-4.92100000e-006,-5.314678
-4.92000000e-006,-5.348705
-4.91900000e-006,-5.343960
-4.91800000e-006,-5.300491
-4.91700000e-006,-5.218615
-4.91600000e-006,-5.098983
-4.91500000e-006,-4.942495
-4.91400000e-006,-4.750362
-4.91300000e-006,-4.524009
-4.91200000e-006,-4.264911
-4.91100000e-006,-3.974742
-4.91000000e-006,-3.655586
-4.90900000e-006,-3.309819
-4.90800000e-006,-2.939925
-4.90700000e-006,-2.548621
-4.90600000e-006,-2.138826
-4.90500000e-006,-1.713544
-4.90400000e-006,-1.275984
-4.90300000e-006,-0.829443
-4.90200000e-006,-0.377117
-4.90100000e-006,0.077773
-4.90000000e-006,0.531858
-4.89900000e-006,0.981749
-4.89800000e-006,1.424224
-4.89700000e-006,1.856178
-4.89600000e-006,2.274499
-4.89500000e-006,2.676257
-4.89400000e-006,3.058652
-4.89300000e-006,3.418892
-4.89200000e-006,3.754459
-4.89100000e-006,4.062972
-4.89000000e-006,4.342064
-4.88900000e-006,4.589801
-4.88800000e-006,4.804679
-4.88700000e-006,4.985164
-4.88600000e-006,5.129658
-4.88500000e-006,5.236993
-4.88400000e-006,5.306423
-4.88300000e-006,5.337395
-4.88200000e-006,5.329708
-4.88100000e-006,5.283429
-4.88000000e-006,5.198889
-4.87900000e-006,5.076759
-4.87800000e-006,4.917951
-4.87700000e-006,4.723537
-4.87600000e-006,4.494816
-4.87500000e-006,4.233378
-4.87400000e-006,3.940930
-4.87300000e-006,3.619509
-4.87200000e-006,3.271606
-4.87100000e-006,2.899956
-4.87000000e-006,2.507357
-4.86900000e-006,2.096567
-4.86800000e-006,1.670515
-4.86700000e-006,1.232266
-4.86600000e-006,0.784912
-4.86500000e-006,0.331687
-4.86400000e-006,-0.124069
-4.86300000e-006,-0.579106
-4.86200000e-006,-1.030215
-4.86100000e-006,-1.474105
-4.86000000e-006,-1.907377
-4.85900000e-006,-2.326571
-4.85800000e-006,-2.728595
-4.85700000e-006,-3.110736
-4.85600000e-006,-3.470213
-4.85500000e-006,-3.804370
-4.85400000e-006,-4.110938
-4.85300000e-006,-4.387736
-4.85200000e-006,-4.632623
-4.85100000e-006,-4.843766
-4.85000000e-006,-5.019725
-4.84900000e-006,-5.159297
-4.84800000e-006,-5.261308
-4.84700000e-006,-5.324866
-4.84600000e-006,-5.349669
-4.84500000e-006,-5.335830
-4.84400000e-006,-5.283631
-4.84300000e-006,-5.193372
-4.84200000e-006,-5.065391
-4.84100000e-006,-4.900455
-4.84000000e-006,-4.699886
-4.83900000e-006,-4.465221
-4.83800000e-006,-4.198037
-4.83700000e-006,-3.900107
-4.83600000e-006,-3.573682
-4.83500000e-006,-3.221367
-4.83400000e-006,-2.845772
-4.83300000e-006,-2.449651
-4.83200000e-006,-2.035946
-4.83100000e-006,-1.607599
-4.83000000e-006,-1.167680
-4.82900000e-006,-0.719354
-4.82800000e-006,-0.265914
-4.82700000e-006,0.189253
-4.82600000e-006,0.642792
-4.82500000e-006,1.091406
-4.82400000e-006,1.532047
-4.82300000e-006,1.961618
-4.82200000e-006,2.377173
-4.82100000e-006,2.775938
-4.82000000e-006,3.154880
-4.81900000e-006,3.511147
-4.81800000e-006,3.842174
-4.81700000e-006,4.145471
-4.81600000e-006,4.418731
-4.81500000e-006,4.659857
-4.81400000e-006,4.867132
-4.81300000e-006,5.039076
-4.81200000e-006,5.174378
-4.81100000e-006,5.272072
-4.81000000e-006,5.331382
-4.80900000e-006,5.351965
-4.80800000e-006,5.333894
-4.80700000e-006,5.277268
-4.80600000e-006,5.182377
-4.80500000e-006,5.049932
-4.80400000e-006,4.880891
-4.80300000e-006,4.676371
-4.80200000e-006,4.437793
-4.80100000e-006,4.166939
-4.80000000e-006,3.865841
-4.79900000e-006,3.536604
-4.79800000e-006,3.181393
-4.79700000e-006,2.802801
-4.79600000e-006,2.403873
-4.79500000e-006,1.987738
-4.79400000e-006,1.557360
-4.79300000e-006,1.115596
-4.79200000e-006,0.665642
-4.79100000e-006,0.210900
-4.79000000e-006,-0.245305
-4.78900000e-006,-0.699669
-4.78800000e-006,-1.149022
-4.78700000e-006,-1.590279
-4.78600000e-006,-2.020232
-4.78500000e-006,-2.435684
-4.78400000e-006,-2.833638
-4.78300000e-006,-3.211165
-4.78200000e-006,-3.565369
-4.78100000e-006,-3.893578
-4.78000000e-006,-4.193362
-4.77900000e-006,-4.462485
-4.77800000e-006,-4.698996
-4.77700000e-006,-4.901173
-4.77600000e-006,-5.067385
-4.77500000e-006,-5.196424
-4.77400000e-006,-5.287579
-4.77300000e-006,-5.340315
-4.77200000e-006,-5.354283
-4.77100000e-006,-5.329485
-4.77000000e-006,-5.266256
-4.76900000e-006,-5.165107
-4.76800000e-006,-5.026648
-4.76700000e-006,-4.851742
-4.76600000e-006,-4.641649
-4.76500000e-006,-4.397998
-4.76400000e-006,-4.122678
-4.76300000e-006,-3.817589
-4.76200000e-006,-3.484711
-4.76100000e-006,-3.126397
-4.76000000e-006,-2.745328
-4.75900000e-006,-2.344324
-4.75800000e-006,-1.926305
-4.75700000e-006,-1.494419
-4.75600000e-006,-1.051845
-4.75500000e-006,-0.601607
-4.75400000e-006,-0.146946
-4.75300000e-006,0.308584
-4.75200000e-006,0.761630
-4.75100000e-006,1.209062
-4.75000000e-006,1.647608
-4.74900000e-006,2.074058
-4.74800000e-006,2.485447
-4.74700000e-006,2.878850
-4.74600000e-006,3.251336
-4.74500000e-006,3.600244
-4.74400000e-006,3.923270
-4.74300000e-006,4.218173
-4.74200000e-006,4.482657
-4.74100000e-006,4.714641
-4.74000000e-006,4.912357
-4.73900000e-006,5.074437
-4.73800000e-006,5.199909
-4.73700000e-006,5.287894
-4.73600000e-006,5.337696
-4.73500000e-006,5.348898
-4.73400000e-006,5.321355
-4.73300000e-006,5.255351
-4.73200000e-006,5.151351
-4.73100000e-006,5.009924
-4.73000000e-006,4.831977
-4.72900000e-006,4.618813
-4.72800000e-006,4.372102
-4.72700000e-006,4.093701
-4.72600000e-006,3.785478
-4.72500000e-006,3.449696
-4.72400000e-006,3.088961
-4.72300000e-006,2.705730
-4.72200000e-006,2.302614
-4.72100000e-006,1.882649
-4.72000000e-006,1.448937
-4.71900000e-006,1.004537
-4.71800000e-006,0.552674
-4.71700000e-006,0.096616
-4.71600000e-006,-0.360359
-4.71500000e-006,-0.814920
-4.71400000e-006,-1.263805
-4.71300000e-006,-1.703615
-4.71200000e-006,-2.131027
-4.71100000e-006,-2.543051
-4.71000000e-006,-2.936511
-4.70900000e-006,-3.308258
-4.70800000e-006,-3.655589
-4.70700000e-006,-3.976025
-4.70600000e-006,-4.267330
-4.70500000e-006,-4.527455
-4.70400000e-006,-4.754481
-4.70300000e-006,-4.946649
-4.70200000e-006,-5.102533
-4.70100000e-006,-5.221196
-4.70000000e-006,-5.301952
-4.69900000e-006,-5.344297
-4.69800000e-006,-5.347914
-4.69700000e-006,-5.312761
-4.69600000e-006,-5.239217
-4.69500000e-006,-5.127915
-4.69400000e-006,-4.979652
-4.69300000e-006,-4.795544
-4.69200000e-006,-4.576925
-4.69100000e-006,-4.325262
-4.69000000e-006,-4.042296
-4.68900000e-006,-3.730017
-4.68800000e-006,-3.390640
-4.68700000e-006,-3.026653
-4.68600000e-006,-2.640705
-4.68500000e-006,-2.235501
-4.68400000e-006,-1.813854
-4.68300000e-006,-1.378888
-4.68200000e-006,-0.934057
-4.68100000e-006,-0.482783
-4.68000000e-006,-0.028278
-4.67900000e-006,0.426398
-4.67800000e-006,0.878124
-4.67700000e-006,1.323456
-4.67600000e-006,1.758846
-4.67500000e-006,2.181067
-4.67400000e-006,2.587311
-4.67300000e-006,2.974879
-4.67200000e-006,3.340985
-4.67100000e-006,3.682881
-4.67000000e-006,3.998041
-4.66900000e-006,4.284266
-4.66800000e-006,4.539534
-4.66700000e-006,4.762030
-4.66600000e-006,4.950235
-4.66500000e-006,5.102709
-4.66400000e-006,5.218195
-4.66300000e-006,5.295788
-4.66200000e-006,5.334931
-4.66100000e-006,5.335494
-4.66000000e-006,5.297604
-4.65900000e-006,5.221489
-4.65800000e-006,5.107642
-4.65700000e-006,4.956886
-4.65600000e-006,4.770286
-4.65500000e-006,4.549133
-4.65400000e-006,4.294930
-4.65300000e-006,4.009457
-4.65200000e-006,3.694740
-4.65100000e-006,3.353104
-4.65000000e-006,2.987136
-4.64900000e-006,2.599502
-4.64800000e-006,2.192915
-4.64700000e-006,1.770124
-4.64600000e-006,1.334186
-4.64500000e-006,0.888422
-4.64400000e-006,0.436058
-4.64300000e-006,-0.019569
-4.64200000e-006,-0.474975
-4.64100000e-006,-0.926887
-4.64000000e-006,-1.372103
-4.63900000e-006,-1.807298
-4.63800000e-006,-2.229377
-4.63700000e-006,-2.635496
-4.63600000e-006,-3.022695
-4.63500000e-006,-3.388028
-4.63400000e-006,-3.728755
-4.63300000e-006,-4.042288
-4.63200000e-006,-4.326301
-4.63100000e-006,-4.578741
-4.63000000e-006,-4.797848
-4.62900000e-006,-4.982090
-4.62800000e-006,-5.130096
-4.62700000e-006,-5.240836
-4.62600000e-006,-5.313541
-4.62500000e-006,-5.347632
-4.62400000e-006,-5.342964
-4.62300000e-006,-5.299804
-4.62200000e-006,-5.218514
-4.62100000e-006,-5.099483
-4.62000000e-006,-4.943517
-4.61900000e-006,-4.751746
-4.61800000e-006,-4.525445
-4.61700000e-006,-4.266260
-4.61600000e-006,-3.976024
-4.61500000e-006,-3.656813
-4.61400000e-006,-3.310922
-4.61300000e-006,-2.940836
-4.61200000e-006,-2.549352
-4.61100000e-006,-2.139384
-4.61000000e-006,-1.713931
-4.60900000e-006,-1.276125
-4.60800000e-006,-0.829117
-4.60700000e-006,-0.375969
-4.60600000e-006,0.080058
-4.60500000e-006,0.535479
-4.60400000e-006,0.986870
-4.60300000e-006,1.430901
-4.60200000e-006,1.864514
-4.60100000e-006,2.284865
-4.60000000e-006,2.689036
-4.59900000e-006,3.073928
-4.59800000e-006,3.436547
-4.59700000e-006,3.774266
-4.59600000e-006,4.084683
-4.59500000e-006,4.365638
-4.59400000e-006,4.615009
-4.59300000e-006,4.830742
-4.59200000e-006,5.011193
-4.59100000e-006,5.155125
-4.59000000e-006,5.261633
-4.58900000e-006,5.329992
-4.58800000e-006,5.359742
-4.58700000e-006,5.350697
-4.58600000e-006,5.302863
-4.58500000e-006,5.216596
-4.58400000e-006,5.092589
-4.58300000e-006,4.931703
-4.58200000e-006,4.734968
-4.58100000e-006,4.503723
-4.58000000e-006,4.239601
-4.57900000e-006,3.944423
-4.57800000e-006,3.620338
-4.57700000e-006,3.269859
-4.57600000e-006,2.895670
-4.57500000e-006,2.500520
-4.57400000e-006,2.087275
-4.57300000e-006,1.658814
-4.57200000e-006,1.218081
-4.57100000e-006,0.768359
-4.57000000e-006,0.313063
-4.56900000e-006,-0.144460
-4.56800000e-006,-0.600880
-4.56700000e-006,-1.052843
-4.56600000e-006,-1.497009
-4.56500000e-006,-1.930168
-4.56400000e-006,-2.349189
-4.56300000e-006,-2.751057
-4.56200000e-006,-3.132899
-4.56100000e-006,-3.491939
-4.56000000e-006,-3.825530
-4.55900000e-006,-4.131187
-4.55800000e-006,-4.406758
-4.55700000e-006,-4.650367
-4.55600000e-006,-4.860191
-4.55500000e-006,-5.034652
-4.55400000e-006,-5.172499
-4.55300000e-006,-5.272821
-4.55200000e-006,-5.335039
-4.55100000e-006,-5.358759
-4.55000000e-006,-5.343775
-4.54900000e-006,-5.290080
-4.54800000e-006,-5.198018
-4.54700000e-006,-5.068351
-4.54600000e-006,-4.902005
-4.54500000e-006,-4.700068
-4.54400000e-006,-4.463935
-4.54300000e-006,-4.195361
-4.54200000e-006,-3.896282
-4.54100000e-006,-3.568788
-4.54000000e-006,-3.215340
-4.53900000e-006,-2.838721
-4.53800000e-006,-2.441764
-4.53700000e-006,-2.027256
-4.53600000e-006,-1.597997
-4.53500000e-006,-1.157006
-4.53400000e-006,-0.707705
-4.53300000e-006,-0.253549
-4.53200000e-006,0.202236
-4.53100000e-006,0.656515
-4.53000000e-006,1.106041
-4.52900000e-006,1.547504
