-5.430000e-006,3.562158e-001
-5.429000e-006,3.644692e-001
-5.428000e-006,3.730087e-001
-5.427000e-006,3.819544e-001
-5.426000e-006,3.912116e-001
-5.425000e-006,4.008922e-001
-5.424000e-006,4.108621e-001
-5.423000e-006,4.211754e-001
-5.422000e-006,4.317228e-001
-5.421000e-006,4.427123e-001
-5.420000e-006,4.542814e-001
-5.419000e-006,4.667337e-001
-5.418000e-006,4.801425e-001
-5.417000e-006,4.947875e-001
-5.416000e-006,5.109105e-001
-5.415000e-006,5.289585e-001
-5.414000e-006,5.491313e-001
-5.413000e-006,5.719177e-001
-5.412000e-006,5.975310e-001
-5.411000e-006,6.261513e-001
-5.410000e-006,6.578241e-001
-5.409000e-006,6.928792e-001
-5.408000e-006,7.315185e-001
-5.407000e-006,7.739618e-001
-5.406000e-006,8.201419e-001
-5.405000e-006,8.701655e-001
-5.404000e-006,9.239899e-001
-5.403000e-006,9.815786e-001
-5.402000e-006,1.042783e+000
-5.401000e-006,1.107555e+000
-5.400000e-006,1.175659e+000
-5.399000e-006,1.247047e+000
-5.398000e-006,1.321537e+000
-5.397000e-006,1.398844e+000
-5.396000e-006,1.478673e+000
-5.395000e-006,1.561081e+000
-5.394000e-006,1.646048e+000
-5.393000e-006,1.733526e+000
-5.392000e-006,1.823142e+000
-5.391000e-006,1.914738e+000
-5.390000e-006,2.008136e+000
-5.389000e-006,2.103067e+000
-5.388000e-006,2.199303e+000
-5.387000e-006,2.296604e+000
-5.386000e-006,2.394819e+000
-5.385000e-006,2.493797e+000
-5.384000e-006,2.593567e+000
-5.383000e-006,2.693552e+000
-5.382000e-006,2.794000e+000
-5.381000e-006,2.894787e+000
-5.380000e-006,2.995296e+000
-5.379000e-006,3.095808e+000
-5.378000e-006,3.196109e+000
-5.377000e-006,3.296202e+000
-5.376000e-006,3.395758e+000
-5.375000e-006,3.494520e+000
-5.374000e-006,3.592481e+000
-5.373000e-006,3.689763e+000
-5.372000e-006,3.786186e+000
-5.371000e-006,3.881529e+000
-5.370000e-006,3.975634e+000
-5.369000e-006,4.068354e+000
-5.368000e-006,4.159548e+000
-5.367000e-006,4.249339e+000
-5.366000e-006,4.337142e+000
-5.365000e-006,4.422508e+000
-5.364000e-006,4.506142e+000
-5.363000e-006,4.587493e+000
-5.362000e-006,4.666804e+000
-5.361000e-006,4.743690e+000
-5.360000e-006,4.818440e+000
-5.359000e-006,4.890607e+000
-5.358000e-006,4.960670e+000
-5.357000e-006,5.028422e+000
-5.356000e-006,5.094088e+000
-5.355000e-006,5.157203e+000
-5.354000e-006,5.218067e+000
-5.353000e-006,5.276395e+000
-5.352000e-006,5.332396e+000
-5.351000e-006,5.385776e+000
-5.350000e-006,5.436724e+000
-5.349000e-006,5.485029e+000
-5.348000e-006,5.531411e+000
-5.347000e-006,5.575145e+000
-5.346000e-006,5.616723e+000
-5.345000e-006,5.655656e+000
-5.344000e-006,5.692451e+000
-5.343000e-006,5.726640e+000
-5.342000e-006,5.758808e+000
-5.341000e-006,5.788559e+000
-5.340000e-006,5.816550e+000
-5.339000e-006,5.842363e+000
-5.338000e-006,5.866616e+000
-5.337000e-006,5.888872e+000
-5.336000e-006,5.909975e+000
-5.335000e-006,5.928944e+000
-5.334000e-006,5.946970e+000
-5.333000e-006,5.963611e+000
-5.332000e-006,5.978145e+000
-5.331000e-006,5.991215e+000
-5.330000e-006,6.002845e+000
-5.329000e-006,6.013381e+000
-5.328000e-006,6.022941e+000
-5.327000e-006,6.031496e+000
-5.326000e-006,6.039022e+000
-5.325000e-006,6.045776e+000
-5.324000e-006,6.051943e+000
-5.323000e-006,6.057477e+000
-5.322000e-006,6.062237e+000
-5.321000e-006,6.066470e+000
-5.320000e-006,6.070146e+000
-5.319000e-006,6.073987e+000
-5.318000e-006,6.077022e+000
-5.317000e-006,6.078953e+000
-5.316000e-006,6.081069e+000
-5.315000e-006,6.082657e+000
-5.314000e-006,6.084265e+000
-5.313000e-006,6.085414e+000
-5.312000e-006,6.086553e+000
-5.311000e-006,6.087449e+000
-5.310000e-006,6.088374e+000
-5.309000e-006,6.089026e+000
-5.308000e-006,6.089864e+000
-5.307000e-006,6.090601e+000
-5.306000e-006,6.091532e+000
-5.305000e-006,6.092431e+000
-5.304000e-006,6.093626e+000
-5.303000e-006,6.094093e+000
-5.302000e-006,6.094694e+000
-5.301000e-006,6.095524e+000
-5.300000e-006,6.096063e+000
-5.299000e-006,6.096711e+000
-5.298000e-006,6.097263e+000
-5.297000e-006,6.097791e+000
-5.296000e-006,6.098128e+000
-5.295000e-006,6.098176e+000
-5.294000e-006,6.097976e+000
-5.293000e-006,6.097452e+000
-5.292000e-006,6.096554e+000
-5.291000e-006,6.095147e+000
-5.290000e-006,6.093212e+000
-5.289000e-006,6.090672e+000
-5.288000e-006,6.087589e+000
-5.287000e-006,6.084147e+000
-5.286000e-006,6.080380e+000
-5.285000e-006,6.075894e+000
-5.284000e-006,6.071102e+000
-5.283000e-006,6.065655e+000
-5.282000e-006,6.059944e+000
-5.281000e-006,6.053524e+000
-5.280000e-006,6.046487e+000
-5.279000e-006,6.038398e+000
-5.278000e-006,6.029669e+000
-5.277000e-006,6.020066e+000
-5.276000e-006,6.009980e+000
-5.275000e-006,5.999082e+000
-5.274000e-006,5.987592e+000
-5.273000e-006,5.975071e+000
-5.272000e-006,5.961755e+000
-5.271000e-006,5.947517e+000
-5.270000e-006,5.932686e+000
